classification	action	path
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/phase6a.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/phase6b.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/reporter.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/version.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/walkforward.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/analysisSchema.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/evaluator.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/indicators.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/phase6a/analysisHelpers.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/phase6a/evaluators.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/phase6b/rawAnalysis.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/spreadConfig.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/timeframe.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/types.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/connection/ConnectionManager.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/infrastructure/connection/GatewayClient 2.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/infrastructure/connection/GatewayClient.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/connection/types.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/datafeed/IDataProvider.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/datafeed/TVDatafeed.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/datafeed/providers/MT5DataProvider.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/datafeed/providers/MockDataProvider.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/datafeed/tv-types.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/__tests__/marketDataGapDetection.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/__tests__/marketDataHealth.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/__tests__/marketDataReadiness.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/__tests__/marketSchedule.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/__tests__/multiSymbol.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/__tests__/realtimePipeline.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/fetchAllBars.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/marketDataGapDetection.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/marketDataHealth.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/marketDataReadiness.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-data/marketSchedule.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-intelligence/MarketIntelligenceService.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-intelligence/providers/COTProvider.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-intelligence/providers/PublicPositioningProvider.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-intelligence/providers/SentimentProvider.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/market-intelligence/types.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/mt5/MT5PriceRepository.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/supabase/admin.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/supabase/client.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/supabase/repository.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/supabase/server.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/trading/CorrelationCache.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/trading/DataQualityChecker.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/trading/DynamicSLTP.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/trading/MarketSnapshotBuilder.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/trading/PositionSizer.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/trading/RiskEngine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/trading/TradeAuditLogger.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/tradingview/TVDatafeed.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/websocket/MT5WebSocketClient.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/lib/constants/index.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/lib/plans.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/lib/strategySchema.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/lib/stripe/client.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/lib/ui-labels.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/lib/utils.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/middleware.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ai-brain/ActivityStream.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ai-brain/BrainParticleCore.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ai-brain/MarketScannerDisplay.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ai-brain/OpportunityRanker.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ai-brain/ReasoningChain.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ai-core/AVLAICore.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ai-panel/AiPanel.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/chart/AVLChart.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/chart/ChartPlaceholder.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/presentation/components/chart/TradingViewChart.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/command-center/CommandCenter.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/common/MT5Gate.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ea/AIEABuilder.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ea/EACommandCenter.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ea/StrategyDetailModal.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ea/StrategyResearchAssistant.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/presentation/components/ea/types.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/economic-calendar/CalendarView.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/economic-calendar/EconomicCalendarPanel.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/history/HistoryView.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/presentation/components/layout/BottomPanel.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/layout/DashboardShell 2.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/layout/DashboardShell.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/layout/Header.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/layout/Sidebar.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/logs/LogsView.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/market-data/MarketDataCoveragePanel.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/markets/MarketsView.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/mt5/MT5ConnectionPage.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/news/NewsView.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/AIBrainCommandCenter.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/AIBrainPanel.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/AICore3D.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/AVLAICore.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/AnalysisEngine.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/DashboardOS 2.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/DashboardOS 3.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/DashboardOS 4.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/DashboardOS.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/HolographicAICore.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/OrbitalParticleSystem.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/ParticleTorus.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/ScannerPanel.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/os/WorldMapParticles.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/positions/PositionsView.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/components/settings/SettingsPage 2.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/settings/SettingsPage.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/presentation/components/watchlist/WatchlistPanel.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useAIBrain.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useAgentPipeline.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useAutoConnect.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useBrainScanner.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useMonitor.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useRealtimeAgent 2.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useRealtimeAgent.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useUserMT5Connection.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useVoiceChat.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/presentation/hooks/useWatchlistData.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/presentation/providers/AppProviders 2.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/presentation/providers/AppProviders.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/types/index.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/types/r3f.d.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/tsconfig.json
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/vercel.json
INTENTIONAL(Data Manager EA belongs to Console)	COMMIT_DELETION	ea/AVL_DataManager_v2.mq5
INTENTIONAL(Data Manager EA belongs to Console)	COMMIT_DELETION	mt5/data-manager/AVL_DataManager_v2.ex5
INTENTIONAL(Data Manager EA belongs to Console)	COMMIT_DELETION	mt5/data-manager/AVL_DataManager_v2.mq5
INTENTIONAL(Data Manager EA belongs to Console)	COMMIT_DELETION	mt5/data-manager/README.md
INTENTIONAL(superseded by tracked gateway/)	COMMIT_DELETION	services/gateway/Dockerfile
GENERATED/HISTORICAL_DEBT(dist)	COMMIT_DELETION	services/gateway/dist/index 2.js
GENERATED/HISTORICAL_DEBT(dist)	COMMIT_DELETION	services/gateway/dist/index.js
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/body-parser/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/body-parser/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/body-parser/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/body-parser/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/cors/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/cors/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/cors/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/cors/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/express-serve-static-core/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/express-serve-static-core/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/express-serve-static-core/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/express-serve-static-core/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/express/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/express/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/express/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/express/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/http-errors/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/http-errors/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/http-errors/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/http-errors/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/mime/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/mime/Mime.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/mime/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/mime/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/mime/lite.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/mime/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/assert.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/assert/strict.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/async_hooks.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/buffer.buffer.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/buffer.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/cluster.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/compatibility/disposable.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/compatibility/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/compatibility/indexable.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/compatibility/iterators.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/console.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/constants.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/crypto.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/diagnostics_channel.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/dns.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/domain.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/events.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/fs.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/globals.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/http.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/http2.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/https.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/inspector.generated.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/os.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/path.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/perf_hooks.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/punycode.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/querystring.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/readline.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/readline/promises.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/repl.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/sea.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/stream.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/stream/consumers.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/stream/promises.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/stream/web.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/string_decoder.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/test.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/timers.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/timers/promises.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/tls.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/trace_events.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/tty.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/url.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/v8.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/vm.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/web-globals/abortcontroller.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/web-globals/domexception.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/web-globals/events.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/web-globals/fetch.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/node/worker_threads.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/qs/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/qs/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/qs/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/qs/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/range-parser/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/range-parser/README.md
